,time_date,site,continent_id,buyer_country,buyer_region,buyer_city,distance,buyer_id,mobile,package,channel_id,buying_date,dealing_date,adults,children,room,destination_id,destination_type,dealing,regency_continent,regency_country,regency_market,cnt,regency_cluster
242567,5/21/2013 9:51,2,3,66,174,24103,3370.3135,7069,0,1,2,7/2/2013,7/7/2013,2,0,1,11334,1,0,1,4,96,201,34
167920,9/4/2013 23:31,2,3,66,462,27117,1110.8252,6029,0,0,9,9/18/2013,9/20/2013,2,0,1,23682,6,0,2,2,50,659,34
134143,9/18/2013 6:28,2,3,66,314,32391,1364.9843,7065,0,1,9,4/7/2014,4/11/2014,2,2,1,8791,1,0,4,4,8,110,34
113021,7/10/2014 10:54,2,3,66,260,19022,1595.7442,7014,0,1,9,9/12/2014,9/14/2014,2,0,1,8250,1,0,3,2,50,628,1
245483,8/11/2014 18:44,11,3,205,385,45494,2361.167,7316,0,1,4,1/28/2015,2/1/2015,2,0,1,8250,1,0,1,2,50,628,1
135095,8/28/2013 9:17,2,3,66,448,30687,2065.8552,9119,0,0,1,11/17/2013,11/20/2013,4,3,2,8250,1,1,1,2,50,628,1
254151,4/6/2014 20:50,2,3,66,348,876,2242.011,40,0,0,0,4/13/2014,4/16/2014,2,0,1,12206,6,0,1,2,50,628,1
285986,3/12/2014 23:04,2,3,66,447,4794,353.8447,4123,0,0,9,5/15/2014,5/19/2014,2,0,1,8250,1,0,1,2,50,628,1
66450,10/12/2014 11:34,2,3,66,442,46296,1071.0935,9209,0,0,9,12/22/2014,12/24/2014,4,1,2,8250,1,0,1,2,50,628,1
245450,7/4/2014 7:30,11,3,205,354,25315,1952.513,7184,0,1,9,7/11/2014,7/13/2014,1,0,1,8250,1,1,1,2,50,628,1
212281,4/29/2014 17:52,23,1,1,341,14805,5788.8117,2958,0,1,9,11/19/2014,11/23/2014,2,0,1,8250,1,0,9,2,50,628,1
271171,5/12/2014 9:04,2,3,66,174,21161,225.2929,6536,1,1,1,11/2/2014,11/5/2014,2,0,2,8250,1,0,1,2,50,628,1
335182,6/24/2014 20:23,2,3,66,467,29968,1522.4206,2131,0,0,2,6/28/2014,6/30/2014,2,0,1,8250,1,1,1,2,50,628,1
209964,1/15/2013 15:53,8,4,77,824,15015,7730.375,9338,0,0,9,3/29/2013,4/1/2013,2,0,1,8250,1,0,1,2,50,628,1
333191,9/16/2014 12:28,2,3,66,174,5938,257.436,156,0,0,5,11/13/2014,11/16/2014,2,0,1,12206,6,0,1,2,50,628,1
267853,12/10/2014 12:04,2,3,66,174,24103,229.6676,850,0,0,9,12/19/2014,12/21/2014,2,1,1,8250,1,0,1,2,50,628,1
24961,9/15/2014 19:54,2,3,66,174,40789,224.2184,7103,0,0,0,9/20/2014,9/21/2014,2,0,1,8250,1,1,1,2,50,628,1
219656,7/31/2014 7:41,2,3,66,321,16992,1308.2458,5869,0,1,0,11/22/2014,11/25/2014,6,0,3,8250,1,0,2,2,50,628,1
246575,10/24/2014 18:20,2,3,66,404,48124,1121.6538,2188,0,0,3,3/13/2015,3/18/2015,2,0,1,12206,6,0,1,2,50,628,1
190986,11/13/2014 8:10,2,3,66,467,29968,1522.4206,6966,0,1,0,11/26/2014,12/1/2014,2,0,1,8250,1,0,1,2,50,628,1
23353,12/16/2014 15:16,2,3,66,442,19605,775.0353,4538,0,1,9,2/7/2015,2/10/2015,2,0,1,8250,1,0,1,2,50,628,1
149747,9/17/2014 12:07,34,3,66,288,21662,1081.4519,1962,0,1,9,10/21/2014,10/24/2014,2,0,1,8250,1,0,1,2,50,628,1
113008,5/9/2014 13:45,2,3,66,260,19022,1593.8361,7014,1,1,9,6/7/2014,6/12/2014,2,0,1,8250,1,0,1,2,50,628,1
148661,8/2/2014 10:40,13,1,46,408,6792,5402.5312,9169,0,1,9,3/8/2015,3/19/2015,2,0,1,8250,1,1,1,2,50,628,1
174913,12/8/2014 5:47,2,3,66,184,5273,569.3623,6995,0,1,2,2/23/2015,2/26/2015,2,0,1,8250,1,0,1,2,50,628,1
253994,12/11/2014 11:51,2,3,66,467,29968,1522.4965,8514,0,0,1,3/3/2015,3/5/2015,2,0,1,12206,6,0,1,2,50,628,1
242561,1/8/2013 8:48,2,3,66,174,24103,226.9529,7069,0,0,2,1/25/2013,1/27/2013,2,0,1,8250,1,0,1,2,50,628,1
259091,10/20/2014 23:12,2,3,66,174,967,254.6952,3443,0,0,9,11/14/2014,11/18/2014,1,0,1,12206,6,0,2,2,50,628,1
152133,12/5/2014 8:21,2,3,66,258,4687,1524.3454,7940,0,1,9,2/26/2015,3/2/2015,2,0,1,8250,1,0,2,2,50,628,1
23559,11/18/2013 10:44,2,3,66,448,32112,2135.2997,4690,0,1,9,1/12/2014,1/16/2014,1,0,1,8250,1,0,4,2,50,628,1
245837,9/25/2014 13:47,11,3,205,155,14703,993.1959,8658,0,0,9,10/15/2014,10/16/2014,3,0,1,8250,1,0,2,2,50,628,1
273253,10/16/2014 14:04,2,3,66,174,11984,263.9343,1162,0,0,6,11/21/2014,11/23/2014,2,0,1,8250,1,0,1,2,50,628,1
311093,7/29/2014 17:51,2,3,66,462,50870,862.5672,9052,0,1,9,11/9/2014,11/13/2014,2,0,1,8250,1,0,4,2,50,628,1
2806,8/13/2014 11:24,2,3,66,174,9351,406.7802,1661,0,0,9,9/5/2014,9/8/2014,1,0,1,12206,6,0,1,2,50,628,1
120183,11/16/2014 9:37,23,1,1,370,29148,5957.9156,1616,0,0,9,12/22/2014,12/23/2014,5,0,3,12206,6,0,1,2,50,628,1
253570,2/20/2014 12:18,2,3,66,363,12346,2177.5231,7201,0,1,4,5/8/2014,5/12/2014,4,0,2,8250,1,0,2,2,50,628,1
71914,5/11/2014 15:03,2,3,66,174,37449,381.6386,8504,0,0,9,9/11/2014,9/13/2014,2,0,1,12206,6,0,2,2,50,628,1
143830,11/25/2014 9:00,2,3,66,174,24294,233.8356,8505,0,0,9,1/1/2015,1/5/2015,2,0,1,12206,6,0,1,2,50,628,1
29565,9/29/2014 13:39,2,3,66,462,14703,763.6062,8007,1,1,1,10/31/2014,10/31/2014,2,2,1,12206,6,0,1,2,50,628,1
142991,10/21/2013 17:50,2,3,66,318,17408,1560.3953,7211,0,1,9,12/22/2013,12/29/2013,2,0,1,8250,1,0,3,2,50,628,1
61669,5/17/2014 20:55,2,3,66,174,9890,226.9221,9696,0,0,9,7/26/2014,7/28/2014,2,0,1,8250,1,0,2,2,50,628,1
198943,9/12/2014 19:25,2,3,66,448,29783,2061.695,3230,0,0,9,10/2/2014,10/5/2014,1,0,1,8250,1,0,1,2,50,628,1
98783,3/30/2014 13:01,2,3,66,226,50659,1737.503,449,0,0,9,1/28/2015,1/30/2015,2,0,1,8250,1,0,1,2,50,628,1
121109,12/25/2014 12:09,2,3,66,442,35390,1224.3477,7576,0,1,9,1/7/2015,1/10/2015,2,0,1,12206,6,0,1,2,50,628,1
149477,10/19/2014 16:18,2,3,66,363,23199,2051.4569,1105,0,1,4,12/9/2014,12/13/2014,2,0,1,8250,1,0,1,2,50,628,1
20123,4/28/2014 21:21,13,1,46,245,37877,5434.2241,4772,1,1,0,6/24/2014,7/3/2014,2,0,1,8250,1,0,4,2,50,628,1
174895,11/20/2014 8:09,2,3,66,184,5273,569.3623,6995,0,1,9,2/23/2015,2/26/2015,2,0,1,8250,1,0,1,2,50,628,1
83955,1/8/2014 17:29,2,3,66,184,11878,599.4398,3811,0,1,9,4/1/2014,4/13/2014,1,0,1,12206,6,0,4,2,50,628,1
55311,3/4/2014 13:51,2,3,66,324,22970,1446.9765,7785,0,1,9,3/27/2014,3/31/2014,2,0,1,12206,6,1,1,2,50,628,1
311066,7/24/2014 21:49,2,3,66,462,50870,864.9830000000001,9052,0,1,9,11/9/2014,11/13/2014,2,0,1,12206,6,0,1,2,50,628,1
140750,7/10/2014 8:27,2,3,66,258,1525,1502.0511,2287,0,1,9,9/9/2014,9/11/2014,1,0,1,28975,4,0,1,2,50,628,1
51457,7/9/2014 12:43,24,2,66,346,31371,1.7889,2350,0,1,0,12/30/2014,1/7/2015,2,1,1,8250,1,0,2,2,50,628,1
257802,3/24/2014 16:59,2,3,66,435,5391,1737.1124,9659,0,0,9,5/14/2014,5/16/2014,4,0,2,12206,6,0,2,2,50,628,1
141605,10/25/2014 10:14,34,3,205,135,15542,1117.5856,3998,0,0,9,2/23/2015,2/26/2015,2,0,1,8250,1,1,1,2,50,628,1
236847,12/17/2014 16:22,2,3,66,333,3067,1088.7593,6464,0,0,1,12/23/2014,12/25/2014,2,0,1,8250,1,0,1,2,50,628,1
197345,8/23/2013 6:16,23,1,66,442,20850,749.6239,9827,1,0,0,8/25/2013,8/26/2013,8,1,3,12206,6,1,1,2,50,628,1
298086,6/25/2014 6:08,2,3,66,321,18545,1272.3977,505,0,1,3,7/2/2014,7/7/2014,2,3,2,8250,1,0,1,2,50,628,1
78176,10/1/2014 10:19,2,3,66,321,47535,1298.7933,941,0,1,2,10/12/2014,10/16/2014,2,0,1,8250,1,0,1,2,50,628,1
60160,2/12/2013 14:52,8,4,77,871,36643,7408.8554,5906,0,0,9,4/17/2013,4/20/2013,2,1,1,12206,6,0,1,2,50,628,1
137212,9/22/2013 18:26,2,3,66,311,55592,2364.9425,4718,0,0,9,11/21/2013,11/24/2013,2,1,1,8250,1,0,1,2,50,628,1
29567,10/2/2014 11:18,2,3,66,462,14703,765.4747,8007,1,1,9,11/2/2014,11/4/2014,2,2,1,12206,6,0,2,2,50,628,1
219674,9/8/2014 16:54,2,3,66,321,5786,1289.6579,5869,0,1,0,11/21/2014,11/24/2014,2,0,1,8250,1,0,1,2,50,628,1
142980,1/29/2013 17:51,2,3,66,318,17408,1561.3193,7211,0,0,9,3/8/2013,3/13/2013,1,0,1,8250,1,0,1,2,50,628,1
174921,12/17/2014 9:33,2,3,66,184,5273,569.3623,6995,0,1,2,2/23/2015,2/26/2015,2,0,1,8250,1,0,1,2,50,628,1
120989,9/15/2013 12:26,2,3,66,174,42586,397.8908,7339,0,0,9,10/5/2013,10/8/2013,2,0,1,12206,6,0,1,2,50,628,1
117093,11/11/2014 18:19,2,3,66,174,49258,205.7062,6425,0,0,0,12/25/2014,12/27/2014,2,0,1,12206,6,0,4,2,50,628,1
125086,11/10/2014 16:30,11,3,205,155,19334,948.9421,8723,0,0,9,1/5/2015,1/7/2015,2,0,1,8250,1,0,1,2,50,628,1
74172,11/17/2014 7:12,34,3,205,354,40193,1937.7063,3459,0,1,9,11/19/2014,11/25/2014,2,0,1,8250,1,0,1,2,50,628,1
271172,5/12/2014 9:57,2,3,66,174,21161,225.5364,6536,1,1,9,11/2/2014,11/5/2014,2,0,2,8250,1,0,1,2,50,628,1
62944,6/4/2014 16:10,2,3,66,174,55926,407.4543,2547,0,0,2,6/21/2014,6/22/2014,2,0,1,8250,1,0,1,2,50,628,1
314988,5/6/2014 9:22,2,3,66,174,26232,416.8647,8721,0,0,9,7/3/2014,7/6/2014,3,0,1,12206,6,0,1,2,50,628,1
174898,11/21/2014 15:35,2,3,66,184,5273,569.3623,6995,0,1,2,2/22/2015,2/25/2015,1,0,1,8250,1,0,1,2,50,628,1
121010,10/2/2014 16:23,2,3,66,174,16634,382.8171,7339,1,1,9,11/20/2014,11/22/2014,2,0,1,12206,6,1,1,2,50,628,1
123248,10/14/2013 18:41,2,3,66,448,31350,1942.7529,7813,0,1,1,12/29/2013,1/4/2014,2,0,1,8250,1,0,2,2,50,628,1
314983,5/5/2014 11:50,2,3,66,174,26232,416.8066,8721,0,0,9,6/20/2014,6/22/2014,3,0,1,12206,6,0,1,2,50,628,1
302177,12/4/2014 11:28,11,3,205,343,12170,2732.3168,8001,0,1,0,2/12/2015,2/16/2015,2,0,1,12206,6,0,3,2,50,628,1
294310,9/29/2013 17:16,17,1,63,167,52922,5669.6696,2121,0,0,4,10/11/2013,10/13/2013,2,0,1,8250,1,0,1,2,50,628,1
238318,5/16/2013 11:17,11,3,205,135,36086,1036.4403,9003,0,1,9,9/14/2013,9/17/2013,2,0,1,8250,1,0,3,2,50,628,1
191132,8/20/2014 20:17,2,3,66,174,9444,236.7131,7930,1,0,9,8/22/2014,8/24/2014,2,2,1,8250,1,0,2,2,50,628,1
333351,10/21/2014 14:03,2,3,66,184,38797,418.6534,815,1,0,0,5/31/2015,6/2/2015,5,2,2,8250,1,0,3,2,50,628,1
149480,10/21/2014 15:23,2,3,66,363,23199,2051.4765,1105,0,1,9,12/9/2014,12/12/2014,2,0,1,8250,1,0,9,2,50,628,1
57966,4/15/2014 5:40,2,3,66,220,5444,1988.4944,2617,0,1,0,9/16/2014,9/20/2014,1,0,1,8250,1,1,1,2,50,628,1
120189,11/16/2014 21:33,23,1,1,370,29148,5957.7695,1616,0,0,2,12/19/2014,12/20/2014,5,0,3,8250,1,0,2,2,50,628,1
174911,12/5/2014 19:18,2,3,66,184,5273,569.3623,6995,0,1,2,2/22/2015,2/25/2015,2,0,1,8250,1,0,1,2,50,628,1
27342,12/9/2014 12:12,2,3,66,226,42300,1744.3491,3528,0,1,9,12/20/2014,12/26/2014,2,1,1,8250,1,0,1,2,50,628,1
81898,11/25/2014 14:52,2,3,66,442,25538,1056.2134,7366,0,1,0,2/8/2015,2/12/2015,2,0,1,8250,1,0,1,2,50,628,1
313725,5/15/2013 18:22,2,3,66,174,16634,382.7467,5403,0,0,9,6/2/2013,6/6/2013,1,0,1,8250,1,0,1,2,50,628,1
311466,5/12/2014 12:55,2,3,66,467,4372,1369.1674,753,0,0,9,5/20/2014,5/23/2014,4,0,1,12206,6,0,2,2,50,628,1
42664,8/26/2014 18:06,2,3,66,184,28561,613.3207,5300,0,1,9,11/12/2014,11/14/2014,2,0,1,12208,6,0,1,2,50,628,1
260934,12/4/2014 1:42,2,3,66,321,3263,1313.4023,5809,0,0,1,12/11/2014,12/12/2014,2,0,1,8250,1,0,1,2,50,628,1
311101,7/30/2014 11:09,2,3,66,462,50870,865.4047,9052,0,0,2,11/10/2014,11/14/2014,2,0,1,8250,1,0,1,2,50,628,1
78151,9/18/2014 10:49,2,3,66,321,43602,1289.0899,941,0,1,5,10/12/2014,10/16/2014,2,0,1,12206,6,0,1,2,50,628,1
190607,11/5/2014 10:35,2,3,66,174,24103,226.9529,5938,0,0,2,12/21/2014,12/24/2014,2,2,1,12206,6,0,1,2,50,628,1
38917,11/11/2014 15:14,34,3,205,354,25315,1953.4565,7417,1,1,9,1/28/2015,1/31/2015,2,0,1,8250,1,0,1,2,50,628,1
132047,7/6/2014 0:50,2,3,66,442,17871,1189.2665,612,1,1,9,8/10/2014,8/13/2014,2,0,1,12206,6,0,7,2,50,628,1
114589,12/16/2014 13:17,2,3,66,174,37037,236.335,7516,0,0,9,1/2/2015,1/4/2015,4,0,2,8250,1,0,1,2,50,628,1
148144,9/8/2014 10:06,2,3,66,351,274,1700.3914,8418,0,1,9,4/13/2015,4/16/2015,1,0,1,8250,1,0,3,2,50,628,1
110980,3/8/2014 12:15,2,3,66,184,38797,417.6662,5140,0,0,9,3/10/2014,3/12/2014,2,2,1,8250,1,0,3,2,50,628,1
36976,11/8/2014 20:23,2,3,66,174,26232,416.7797,4128,0,1,9,6/30/2015,7/2/2015,4,0,1,8250,1,0,1,2,50,628,1
220015,12/20/2014 23:27,2,3,66,174,31206,400.9044,8091,0,0,1,12/24/2014,12/27/2014,2,0,1,8250,1,0,1,2,50,628,1
121123,12/30/2014 12:21,2,3,66,442,35390,1224.2896,7576,0,1,9,1/7/2015,1/10/2015,2,0,1,12206,6,0,1,2,50,628,1
71746,8/18/2013 6:20,2,3,66,363,12346,2175.5947,8030,0,1,1,6/23/2014,6/27/2014,2,0,1,8250,1,0,2,2,50,628,1
58036,11/2/2014 20:27,2,3,66,174,5938,257.5645,2968,0,0,9,11/16/2014,11/17/2014,2,0,1,8250,1,1,1,2,50,628,1
273251,10/15/2014 10:18,2,3,66,174,11984,263.9343,1162,0,0,2,10/24/2014,10/26/2014,2,0,1,12206,6,0,1,2,50,628,1
95267,12/23/2014 12:15,2,3,66,442,12416,1215.6999,318,1,1,2,12/31/2014,1/3/2015,1,0,1,8250,1,0,1,2,50,628,1
178553,11/5/2014 16:52,13,1,46,171,43387,5654.2692,3400,0,0,5,9/30/2015,10/4/2015,2,0,1,8250,1,0,1,2,50,628,1
71742,7/19/2013 15:40,2,3,66,363,12346,2175.5947,8030,0,1,1,8/11/2013,8/14/2013,2,0,1,8250,1,0,2,2,50,628,1
7433,3/4/2014 19:02,2,3,66,184,27733,611.2883,5708,1,1,1,6/6/2014,6/9/2014,2,0,1,8250,1,0,1,2,50,628,1
98797,3/30/2014 13:23,2,3,66,226,50659,1737.4942,449,0,0,9,1/28/2015,1/30/2015,2,0,1,8250,1,0,1,2,50,628,1
190612,11/19/2014 11:20,2,3,66,174,24103,226.9529,5938,0,0,2,12/21/2014,12/23/2014,2,1,1,12206,6,0,5,2,50,628,1
245457,7/31/2014 19:25,11,3,205,385,45494,2359.2863,7316,0,0,1,1/29/2015,2/2/2015,2,0,1,8250,1,0,1,2,50,628,1
169462,10/28/2013 20:02,2,3,66,174,28950,419.9205,9114,0,0,1,12/2/2013,12/5/2013,2,0,1,8250,1,0,2,2,50,628,1
125263,10/10/2013 15:48,23,1,1,449,18494,5779.607,9684,0,0,5,12/30/2013,1/2/2014,8,1,3,8250,1,0,1,2,50,628,1
254862,11/12/2014 6:41,2,3,66,174,7610,213.2082,2745,0,0,9,11/12/2014,11/13/2014,2,0,1,12206,6,0,2,2,50,628,1
271184,6/23/2014 14:19,2,3,66,174,47943,225.0544,6536,0,1,1,11/13/2014,11/16/2014,1,0,1,12206,6,0,1,2,50,628,1
245520,10/19/2014 5:55,11,3,205,385,45494,2361.167,7316,0,1,0,1/29/2015,2/2/2015,2,0,1,8250,1,0,1,2,50,628,1
29669,3/27/2014 9:19,2,3,66,351,274,1700.3914,8294,0,0,4,9/29/2014,9/30/2014,2,0,1,8250,1,0,2,2,50,628,1
313721,4/24/2013 11:52,2,3,66,174,16634,382.7467,5403,0,0,9,6/3/2013,6/6/2013,1,0,1,8250,1,1,1,2,50,628,1
176635,6/13/2014 6:31,2,3,66,346,31371,1.8487,1120,0,0,9,6/14/2014,6/15/2014,1,0,1,8250,1,0,1,2,50,628,1
11221,11/29/2014 2:46,2,3,66,174,9351,406.9501,9248,0,0,0,12/21/2014,12/31/2014,1,0,1,8250,1,0,1,2,50,628,1
313720,4/24/2013 11:51,2,3,66,174,16634,382.7467,5403,0,0,9,6/3/2013,6/6/2013,1,0,1,8250,1,0,1,2,50,628,1
17223,9/1/2014 16:40,2,3,66,346,31371,1.6114,7279,1,0,2,12/26/2014,12/28/2014,2,0,1,8250,1,0,1,2,50,628,1
335792,5/4/2013 16:51,13,1,46,171,43387,5654.2692,3236,0,0,9,1/16/2014,1/20/2014,2,1,1,12206,6,0,1,2,50,628,1
315770,10/13/2013 17:41,2,3,66,174,23702,222.8123,138,0,0,9,10/16/2013,10/17/2013,2,1,1,8250,1,0,1,2,50,628,1
220715,8/18/2014 14:57,2,3,66,467,41289,1514.3899,1255,1,1,0,10/23/2014,10/27/2014,2,0,1,8250,1,0,4,2,50,628,1
253811,12/1/2014 12:41,2,3,66,174,16019,210.8538,7702,0,0,5,12/9/2014,12/10/2014,2,0,1,8250,1,1,1,2,50,628,1
190981,4/22/2014 5:25,2,3,66,467,29968,1520.1236,6966,0,1,0,4/25/2014,4/28/2014,2,0,1,12206,6,1,1,2,50,628,1
56885,5/29/2013 12:17,2,3,66,174,12965,272.5885,722,0,1,9,6/7/2013,6/9/2013,2,0,1,8250,1,0,1,2,50,628,1
120740,9/10/2014 18:14,2,3,66,174,16634,382.8171,6415,0,0,9,9/28/2014,9/29/2014,2,0,1,8250,1,0,1,2,50,628,1
232884,5/22/2013 13:21,2,3,66,174,32977,227.30200000000002,7314,1,0,9,7/4/2013,7/6/2013,5,2,2,8250,1,0,1,2,50,628,1
13437,12/30/2014 17:03,11,3,205,135,32460,1183.2332,7268,0,1,5,2/4/2015,2/7/2015,2,0,1,8250,1,0,1,2,50,628,1
239088,10/15/2013 9:20,2,3,66,220,19416,2166.1561,2666,0,0,9,10/22/2013,10/25/2013,2,0,1,12206,6,0,1,2,50,628,1
247104,6/17/2013 16:46,2,3,66,220,8159,2177.2806,3433,0,1,0,7/15/2013,7/21/2013,2,0,1,8250,1,0,1,2,50,628,1
204706,8/18/2014 7:59,2,3,66,258,5888,1510.9919,8660,0,1,2,11/19/2014,11/22/2014,2,0,1,8250,1,0,1,2,50,628,1
236703,8/24/2014 4:18,2,3,66,174,39381,246.3122,5857,1,0,9,8/29/2014,8/31/2014,2,1,1,12206,6,0,1,2,50,628,1
120983,7/20/2013 13:45,2,3,66,174,42586,397.9702,7339,0,0,0,8/18/2013,8/20/2013,5,1,2,8250,1,0,1,2,50,628,1
247151,7/1/2013 21:59,2,3,66,220,8159,2177.2845,3433,0,1,9,7/16/2013,7/20/2013,2,0,1,8250,1,0,4,2,50,628,1
205906,12/27/2014 10:32,2,3,66,348,54289,105.1628,284,0,0,4,12/27/2014,12/29/2014,4,4,2,11569,1,0,1,2,50,623,1
133922,6/8/2014 9:53,2,3,66,314,11942,2097.3292,6961,0,0,9,7/22/2014,7/24/2014,2,2,2,8250,1,0,1,2,50,628,1
49523,2/15/2014 19:52,2,3,66,467,49420,1521.5799,7747,0,1,4,4/14/2014,4/17/2014,2,0,1,8250,1,0,1,2,50,628,1
196325,3/1/2014 14:20,34,3,205,135,36086,1036.8931,7749,0,1,9,4/3/2014,4/6/2014,2,0,1,12206,6,0,1,2,50,628,1
245492,10/12/2014 15:53,11,3,205,385,1440,2363.8822,7316,0,1,0,11/28/2014,12/3/2014,2,0,1,8250,1,0,1,2,50,628,1
37465,9/1/2014 23:14,13,1,46,172,13218,5680.3315,4845,0,1,9,1/9/2015,1/16/2015,1,0,1,8250,1,0,2,2,50,628,1
245494,10/13/2014 17:37,11,3,205,385,1440,2362.0029999999997,7316,0,1,1,1/28/2015,2/1/2015,2,0,1,8250,1,0,1,2,50,628,1
334733,7/17/2014 17:11,2,3,66,174,40789,223.0431,9690,0,0,9,7/17/2014,7/18/2014,2,0,1,8250,1,0,1,2,50,628,1
32078,10/14/2014 7:35,2,3,66,348,48862,2234.2641,4076,0,0,9,12/20/2014,12/21/2014,1,0,1,8250,1,0,1,2,50,628,1
23553,11/18/2013 6:46,2,3,66,448,32112,2135.2997,4690,0,0,9,1/12/2014,1/16/2014,1,0,1,8250,1,0,2,2,50,628,1
29568,10/2/2014 21:15,2,3,66,462,14703,763.6062,8007,1,1,9,10/31/2014,11/3/2014,2,2,1,12206,6,0,3,2,50,628,1
288054,7/15/2014 17:09,2,3,66,322,44140,1365.0237,8068,0,0,0,8/30/2014,8/31/2014,3,0,1,12206,6,0,2,2,50,628,1
335180,6/24/2014 20:15,2,3,66,467,29968,1522.4206,2131,0,0,2,6/27/2014,6/30/2014,2,0,1,8250,1,0,3,2,50,628,1
245534,10/23/2014 15:43,11,3,205,385,45494,2361.167,7316,0,1,1,1/27/2015,1/31/2015,2,0,1,8250,1,0,1,2,50,628,1
98795,3/30/2014 13:15,2,3,66,226,50659,1737.2743,449,0,1,9,1/30/2015,2/1/2015,2,0,1,8250,1,0,1,2,50,628,1
132069,11/22/2014 17:41,2,3,66,442,46296,1071.5632,612,1,1,1,1/1/2015,1/4/2015,2,0,1,12206,6,0,1,2,50,628,1
115822,3/1/2014 7:45,34,3,205,354,52284,1931.1054,7705,0,1,5,3/12/2014,3/15/2014,2,1,1,8250,1,0,2,2,50,628,1
162822,10/3/2013 21:36,34,3,205,135,36086,1036.5759,6911,0,1,9,11/27/2013,11/30/2013,2,0,1,12206,6,0,1,2,50,628,1
83872,3/22/2013 10:14,2,3,66,184,48853,592.4463,3811,0,1,9,4/4/2013,4/15/2013,1,0,1,8250,1,0,1,2,50,628,1
226691,4/7/2013 16:20,2,3,66,153,5526,262.6766,7671,0,0,3,4/13/2013,4/15/2013,4,1,2,8250,1,0,4,2,50,628,1
57965,4/15/2014 5:21,2,3,66,220,5444,1988.4944,2617,0,1,0,9/16/2014,9/20/2014,1,0,1,8250,1,0,1,2,50,628,1
71453,11/3/2014 14:55,2,3,66,311,8645,2296.7415,7061,1,1,0,11/13/2014,11/16/2014,1,0,1,8250,1,0,1,2,50,628,1
245456,7/31/2014 19:19,11,3,205,385,45494,2359.2863,7316,0,1,1,1/28/2015,2/1/2015,2,0,1,8250,1,0,1,2,50,628,1
245459,8/4/2014 17:27,11,3,205,385,45494,2359.2863,7316,0,0,1,1/28/2015,2/1/2015,2,0,1,8250,1,0,1,2,50,628,1
62714,12/20/2014 21:21,34,3,205,385,41991,2245.2671,1916,0,0,9,1/2/2015,1/3/2015,2,1,1,8250,1,0,1,2,50,628,1
229252,3/7/2014 10:53,2,3,66,462,1263,877.8124,1557,0,1,9,3/24/2014,3/26/2014,1,0,1,8250,1,0,1,2,50,628,1
120990,9/15/2013 12:29,2,3,66,174,42586,397.8908,7339,0,0,9,10/6/2013,10/8/2013,2,0,1,12206,6,1,1,2,50,628,1
249058,7/8/2014 16:00,2,3,66,174,24103,229.6676,8509,0,0,1,7/10/2014,7/12/2014,1,0,1,12206,6,0,1,2,50,628,1
278562,10/29/2014 12:45,2,3,66,363,2495,1920.2369,452,0,0,9,12/28/2014,1/1/2015,2,0,1,8250,1,0,3,2,50,628,1
245499,10/14/2014 8:59,11,3,205,385,45494,2361.167,7316,0,1,9,1/29/2015,2/2/2015,2,0,1,8250,1,0,1,2,50,628,1
42665,8/26/2014 18:18,2,3,66,184,28561,613.3207,5300,0,1,9,11/13/2014,11/15/2014,2,0,1,12208,6,1,1,2,50,628,1
5721,12/24/2014 11:20,2,3,66,442,25538,1056.2544,8387,0,0,3,1/10/2015,1/11/2015,2,0,1,8250,1,0,1,2,50,628,1
55304,10/15/2014 19:48,2,3,66,311,30031,2370.6958,7761,1,1,1,12/23/2014,12/27/2014,2,2,1,8250,1,0,1,2,50,628,1
121097,12/24/2014 16:22,2,3,66,442,2824,1251.1146,7576,0,1,9,1/8/2015,1/11/2015,2,0,1,12206,6,0,1,2,50,628,1
190620,11/19/2014 12:13,2,3,66,174,24103,227.9798,5938,0,0,2,12/21/2014,12/23/2014,2,1,1,12206,6,0,1,2,50,628,1
335166,6/24/2014 19:56,2,3,66,467,29968,1521.6313,2131,0,0,2,6/27/2014,6/30/2014,2,0,1,8250,1,0,1,2,50,628,1
266253,12/2/2014 17:16,2,3,66,174,33104,233.9647,6751,0,0,9,12/10/2014,12/11/2014,2,0,1,8250,1,1,1,2,50,628,1
84097,3/17/2014 14:57,2,3,66,184,11878,599.6002,3811,0,1,9,4/6/2014,4/8/2014,1,0,1,8250,1,0,1,2,50,628,1
157532,9/20/2014 7:53,2,3,66,442,40322,1220.6373,262,1,1,2,12/30/2014,1/2/2015,2,0,1,12206,6,0,3,2,50,628,1
271162,3/14/2014 16:51,2,3,66,174,21161,225.5364,6536,1,1,0,10/4/2014,10/7/2014,1,0,1,8250,1,0,1,2,50,628,1
241159,9/19/2014 12:09,2,3,66,174,14542,200.6635,205,1,0,9,9/30/2014,10/2/2014,1,0,1,8250,1,0,1,2,50,628,1
201566,10/9/2014 19:14,2,3,66,311,17552,2363.2716,1542,0,0,6,11/14/2014,11/15/2014,2,0,1,8250,1,0,1,2,50,628,1
314985,5/5/2014 14:15,2,3,66,174,26232,416.7149,8721,0,0,9,6/20/2014,6/22/2014,2,0,1,12206,6,0,1,2,50,628,1
149048,5/27/2014 4:52,23,1,1,165,8841,5944.005,9840,0,1,0,8/14/2014,8/21/2014,2,0,1,8250,1,0,1,2,50,628,1
